Restaurant_id,Url,Restaurant_name,Restaurant_type,Rating_average,Num_of_reviews,Phone,Price_level,Address,Latitude,Longitude,Crawl_date,Accessibility,Amenities,Atmosphere,Children,Crowd,Dining Options,From The Business,Highlights,Offerings,Parking,Payments,Pets,Planning,Popular For,Service Options
137,https://www.google.com/maps/place/The+Nomad+Kitchen/data=!4m7!3m6!1s0x314217ba67f110c9:0xb08b0bde0bae84ee!8m2!3d16.050789!4d108.246379!16s%2Fg%2F11qt0s0yz2!19sChIJyRDxZ7oXQjER7oSuC94Li7A?authuser=0&hl=en&rclk=1,The Nomad Kitchen,Mediterranean restaurant,4.7,905,0961061173,₫200–300K,"21-23 An Thượng 32, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0508125,108.2464375,10/5/2025 21:44,"[""Has assistive hearing loop"", ""Has wheelchair-accessible entrance""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Trendy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves organic dishes"", ""Has private dining room"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
139,https://www.google.com/maps/place/Quan+Chay+Dieu+Hoa+-+Vegan+restaurant+in+Danang/data=!4m7!3m6!1s0x314218399d69152d:0xd424347a0a25b0e1!8m2!3d16.0782729!4d108.2190744!16s%2Fg%2F11hbbkhf3y!19sChIJLRVpnTkYQjER4bAlCno0JNQ?authuser=0&hl=en&rclk=1,Quan Chay Dieu Hoa - Vegan restaurant in Danang,Vegetarian restaurant,4.5,178,0905504037,"₫1–100,000","87/4, Nguyen Du Street, Hai Chau, Da Nang, Đà Nẵng",16.078312500000003,108.21906249999999,10/5/2025 21:44,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]",[],[],"[""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]",[],[],[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
140,https://www.google.com/maps/place/Pho+An+Nam+Da+Nang/data=!4m7!3m6!1s0x314218331805f1a1:0xcacc1ac2ee6d44bc!8m2!3d16.0563121!4d108.222764!16s%2Fg%2F11g9jvnh18!19sChIJofEFGDMYQjERvERt7sIazMo?authuser=0&hl=en&rclk=1,Pho An Nam Da Nang,Pho restaurant,4.4,166,0905550060,"₫1–100,000","45 Trần Văn Trứ, Bình Thuận, Hải Châu, Đà Nẵng 550000",16.056312499999997,108.2228125,10/1/2025 15:01,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],[],"[""Always offers all that you can eat"", ""Quick bite"", ""Serves small plates""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
142,https://www.google.com/maps/place/Beefsteak+V%C4%A9nh+T%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3142184b1f0ac2d7:0xbf664b3d9c5a882!8m2!3d16.0662977!4d108.2109519!16s%2Fg%2F11f10dm3qj!19sChIJ18IKH0sYQjERgqjF2bNk9gs?authuser=0&hl=en&rclk=1,Beefsteak Vĩnh Tường,Restaurant,4.1,98,02363692086,"₫1–100,000","325/1 Hùng Vương, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.066312500000002,108.2109375,9/29/2025 9:25,[],"[""Has toilet""]",[],"[""Good for kids""]","[""Good for groups""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]",[],[],"[""Quick bite""]","[""Free parking lot""]",[],[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
143,https://www.google.com/maps/place/Chay+An+L%E1%BA%A1c+T%C3%A2m+%28An+Lac+Tam+Vegetarian%29+CS+1/data=!4m7!3m6!1s0x314219ec83041587:0xb2e0edf84373432b!8m2!3d16.0360094!4d108.216537!16s%2Fg%2F11f31wq3fj!19sChIJhxUEg-wZQjERK0NzQ_jt4LI?authuser=0&hl=en&rclk=1,Chay An Lạc Tâm (An Lac Tam Vegetarian) CS 1,Vegan restaurant,4.4,445,0935640117,"₫1–100,000","117 Phan Đăng Lưu, Hoà Cường Nam, Hải Châu, Đà Nẵng",16.0360625,108.2165625,10/1/2025 15:01,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Transgender safe space"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]",[],[],"[""Always offers all that you can eat"", ""Serves organic dishes"", ""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot""]",[],"[""Dogs allowed""]","[""Lunch reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
144,https://www.google.com/maps/place/B%C3%AA+Thui+C%C3%B4+V%C3%A2n/data=!4m7!3m6!1s0x314219276578ba2b:0xa025dbafff988393!8m2!3d16.0794993!4d108.2180475!16s%2Fg%2F11t0pb869s!19sChIJK7p4ZScZQjERk4OY_6_bJaA?authuser=0&hl=en&rclk=1,Bê Thui Cô Vân,Restaurant,4.3,23,0767396886,"₫1–100,000","89 Đống Đa, Thạch Thang, Hải Châu, Đà Nẵng 550000",16.079437499999997,108.2180625,9/29/2025 9:25,[],"[""Has toilet""]","[""Casual""]",[],"[""Good for groups""]","[""Serves dinner"", ""Has catering"", ""Has table service""]",[],[],[],[],"[""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],[],[],"[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
145,https://www.google.com/maps/place/Chops+Da+Nang/data=!4m7!3m6!1s0x314217630371d56f:0xb1d282a532187a7!8m2!3d16.0494164!4d108.2478119!16s%2Fg%2F11xd__h50q!19sChIJb9VxA2MXQjERp4chUyooHQs?authuser=0&hl=en&rclk=1,Chops Da Nang,Restaurant,4.9,220,0325800050,₫200–300K,"Lot 50 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0494375,108.2478125,10/5/2025 21:44,"[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]",[],"[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""LGBTQ+ friendly"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has live music"", ""Good for watching sport""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves happy-hour drinks"", ""Serves late-night food"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed outside""]","[""Accepts reservations""]",[],"[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
146,https://www.google.com/maps/place/Sindbad+Da+Nang+%28Kebab+%EC%BC%80%EB%B0%A5%29/data=!4m7!3m6!1s0x3142197a12198d83:0xbfc11661b4c1a1d9!8m2!3d16.0651486!4d108.2229069!16s%2Fg%2F11wvng4vzb!19sChIJg40ZEnoZQjER2aHBtGEWwb8?authuser=0&hl=en&rclk=1,Sindbad Da Nang (Kebab 케밥),Restaurant,4.9,429,0964081731,₫100–200K,"28 Thái Phiên, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.0651875,108.2229375,10/5/2025 21:45,[],"[""Has toilet""]","[""Casual""]",[],"[""Good for groups""]","[""Has table service""]",[],[],"[""Serves coffee""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]",[],[],[],[],"[""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
148,https://www.google.com/maps/place/B%C3%A1nh+X%C3%A8o+T%C3%B4m+Nh%E1%BA%A3y+C%C3%B4+Ba+Michelin/data=!4m7!3m6!1s0x314219c8cb3f4273:0xad3cb50ce554711f!8m2!3d16.0545008!4d108.2197597!16s%2Fg%2F11f03xqsjf!19sChIJc0I_y8gZQjERH3FU5Qy1PK0?authuser=0&hl=en&rclk=1,Bánh Xèo Tôm Nhảy Cô Ba Michelin,Restaurant,4,631,0905097071,"₫1–100,000","248 Trưng Nữ Vương, Bình Thuận, đà nẵng, Đà Nẵng 550000",16.054562500000003,108.2198125,10/5/2025 21:45,"[""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Serves beer"", ""Serves halal food"", ""Serves happy-hour food"", ""Quick bite"", ""Serves small plates"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
149,https://www.google.com/maps/place/Olivia%27s+Prime+Steakhouse+%7C+Danang/data=!4m7!3m6!1s0x3142182cee8d1063:0xa592e9db7f8ec2e!8m2!3d16.0701673!4d108.2242232!16s%2Fg%2F11c75pt81k!19sChIJYxCN7iwYQjERLuz4t50uWQo?authuser=0&hl=en&rclk=1,Olivia's Prime Steakhouse | Danang,Steak house,4.6,1469,0908163352,"₫1,000,000+","Indochina Mall, 74 Bach Dang, Lot G1-G4, The Ground Floor, Hải Châu, Đà Nẵng 550000",16.070187500000003,108.2241875,10/7/2025 18:40,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves happy-hour food"", ""Serves organic dishes"", ""Has private dining room"", ""Has salad bar"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free multi-storey car park"", ""Free of charge street parking"", ""Free parking lot"", ""Paid street parking"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed outside""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
150,https://www.google.com/maps/place/Danang+Tower/data=!4m7!3m6!1s0x314219d6d3248127:0x12de5973c91730fb!8m2!3d16.0708286!4d108.2291598!16s%2Fg%2F11fk41cz25!19sChIJJ4Ek09YZQjER-zAXyXNZ3hI?authuser=0&hl=en&rclk=1,Danang Tower,Steak house,4.5,984,0896223737,"₫1,000,000+","341 Đ. Trần Hưng Đạo, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",16.070812500000002,108.2291875,10/5/2025 21:45,"[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Reservations required"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Offers takeaway"", ""Serves dine-in""]"
152,https://www.google.com/maps/place/B%C3%A1nh+canh+Y%E1%BA%BFn/data=!4m7!3m6!1s0x3142192651c15a71:0xa2d6994dbbdad8e4!8m2!3d16.0576436!4d108.2131653!16s%2Fg%2F11g078j7q6!19sChIJcVrBUSYZQjER5Njau02Z1qI?authuser=0&hl=en&rclk=1,Bánh canh Yến,Bistro,4.5,283,0364700711,"₫1–100,000","253 Đ. Nguyễn Hoàng, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.0576875,108.2131875,10/1/2025 15:02,"[""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has seating"", ""Has table service""]",[],[],"[""Serves late-night food"", ""Quick bite""]","[""Free of charge street parking"", ""Free parking lot"", ""Difficult to find a space""]",[],[],[],"[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
153,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Chay+H%C6%B0%C6%A1ng+Sen/data=!4m7!3m6!1s0x314219b5b76b2e07:0x9934d3ac51cdde41!8m2!3d16.0574564!4d108.2116236!16s%2Fg%2F11clvqh71n!19sChIJBy5rt7UZQjERQd7NUazTNJk?authuser=0&hl=en&rclk=1,Nhà Hàng Chay Hương Sen,Vegetarian restaurant,4.5,228,0935663766,"₫1–100,000","73 Lê Đình Lý, Thạc Gián, Thanh Khê, Đà Nẵng 550000",16.0574375,108.2115625,10/1/2025 15:02,[],"[""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]",[],[],"[""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking""]","[""Cash only""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
154,https://www.google.com/maps/place/Restaurant+PH%E1%BB%9E+HOUSE/data=!4m7!3m6!1s0x314219e6bf47737f:0x6878c75f48c9c205!8m2!3d16.0347606!4d108.2296899!16s%2Fg%2F11kqs7zfdh!19sChIJf3NHv-YZQjERBcLJSF_HeGg?authuser=0&hl=en&rclk=1,Restaurant PHỞ HOUSE,Restaurant,4.6,499,0708352141,₫100–200K,"111 Nại Nam 8, Hoà Cường Bắc, Hải Châu, Đà Nẵng",16.0348125,108.2296875,10/7/2025 18:41,"[""No wheelchair-accessible car park""]","[""Has toilet""]","[""Casual"", ""Quiet""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Quick bite""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
156,https://www.google.com/maps/place/KYOTO+Sushi+%26+Teppanyaki+Restaurant/data=!4m7!3m6!1s0x3142175c0eacf1bf:0x70c2d3fa8152f86!8m2!3d16.0662534!4d108.2461184!16s%2Fg%2F11gvzjj0s_!19sChIJv_GsDlwXQjERhi8VqD8tDAc?authuser=0&hl=en&rclk=1,KYOTO Sushi & Teppanyaki Restaurant,Sushi restaurant,4.2,499,0392782622,,"10 Đường võ nguyên giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",16.066312500000002,108.2460625,10/5/2025 21:46,[],"[""Has toilet""]","[""Cosy""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Serves beer"", ""Serves small plates"", ""Serves spirits"", ""Serves wine""]","[""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in""]"
158,https://www.google.com/maps/place/Le+Petit+Bistro+Da+Nang/data=!4m7!3m6!1s0x314217003cf64801:0x7fe3fe78224f4b01!8m2!3d16.0471934!4d108.2452324!16s%2Fg%2F11y9_sk0gs!19sChIJAUj2PAAXQjERAUtPInj-438?authuser=0&hl=en&rclk=1,Le Petit Bistro Da Nang,French restaurant,4.8,209,0383678400,,"81/09 Đ. Phan Tứ, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000",16.0471875,108.2451875,10/7/2025 18:41,[],"[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy"", ""Romantic""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves dinner"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]",[],"[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed outside""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in"", ""No delivery""]"
159,https://www.google.com/maps/place/Lua+Viet+Restaurant+-+Vietnamese+Cusine+%28%EB%B2%A0%ED%8A%B8%EB%82%A8+%EC%A0%84%ED%86%B5+%EC%9D%8C%EC%8B%9D+%2F%E3%83%99%E3%83%88%E3%83%8A%E3%83%A0%E3%81%AE%E4%BC%9D%E7%B5%B1%E6%96%99%E7%90%86+%2F%E8%B6%8A%E5%8D%97%E4%BC%A0%E7%BB%9F%E7%BE%8E%E9%A3%9F+%29/data=!4m7!3m6!1s0x314217e9b3690ced:0x2fa38ef28f9cf6ef!8m2!3d16.0616188!4d108.2452471!16s%2Fg%2F11xdvhg16v!19sChIJ7Qxps-kXQjER7_acj_KOoy8?authuser=0&hl=en&rclk=1,Lua Viet Restaurant - Vietnamese Cusine (베트남 전통 음식 /ベトナムの伝統料理 /越南传统美食 ),Rice restaurant,4.9,370,0797618589,₫100–200K,"42B Lâm Hoành, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",16.0615625,108.2451875,10/7/2025 18:41,[],"[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]",[],[],"[""Family friendly"", ""LGBTQ+ friendly"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],[],"[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves coffee"", ""Has private dining room"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free parking lot""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed inside"", ""Dogs allowed outside""]","[""Accepts reservations""]",[],"[""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
160,https://www.google.com/maps/place/Butcher+Steak/data=!4m7!3m6!1s0x314217c5b8433e13:0xcd79d6d251b1c9ac!8m2!3d16.050876!4d108.2451972!16s%2Fg%2F11mv57kcmr!19sChIJEz5DuMUXQjERrMmxUdLWec0?authuser=0&hl=en&rclk=1,Butcher Steak,Steak house,4.8,1494,0327003268,₫₫,"64 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0509375,108.2451875,10/7/2025 18:41,"[""Has wheelchair-accessible seating""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Has great beer selection"", ""Serves great cocktails"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Has private dining room"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
161,https://www.google.com/maps/place/The+Temptation+French+Restaurant+Da+Nang/data=!4m7!3m6!1s0x3142175a37ec6177:0xe5b70d45f6bbd6d7!8m2!3d16.073456!4d108.243128!16s%2Fg%2F11fj6w3dbw!19sChIJd2HsN1oXQjER19a79kUNt-U?authuser=0&hl=en&rclk=1,The Temptation French Restaurant Da Nang,French restaurant,4.4,591,0817952552,"₫1,000,000+","125 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng 550000",16.073437499999997,108.2431875,10/7/2025 18:41,[],"[""Has toilet""]","[""Cosy"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]",[],"[""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Has private dining room"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]",[],"[""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Serves dine-in""]"
