"Restaurant_id","Url","Restaurant_name","Restaurant_type","Rating_average","Num_of_reviews","Phone","Price_level","Address","Latitude","Longitude","Crawl_date","Accessibility","Amenities","Atmosphere","Children","Crowd","Dining Options","From The Business","Highlights","Offerings","Parking","Payments","Pets","Planning","Popular For","Service Options"
"59","https://www.google.com/maps/place/My+Hanh+Seafood/data=!4m7!3m6!1s0x314217ee3600dbb9:0xd51ecb708db1b26c!8m2!3d16.0654747!4d108.245966!16s%2Fg%2F11h5f6yvdc!19sChIJudsANu4XQjERbLKxjXDLHtU?authuser=0&hl=en&rclk=1","My Hanh Seafood","Seafood restaurant","4.7",5485,"0967748668","","03 - 05 Đường võ nguyên giáp, An Hải, Sơn Trà, Đà Nẵng 550000",16.0654375,108.2459375,"2025-10-03 14:05:25","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""Good for kids birthday"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection"", ""Has great wine list"", ""Has live music"", ""Has rooftop seating""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Has private dining room"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"60","https://www.google.com/maps/place/PH%E1%BB%9E+24+-+%C4%90%C3%80+N%E1%BA%B4NG/data=!4m7!3m6!1s0x314219afe5133315:0xfefd2c1ac9946afc!8m2!3d16.0533386!4d108.2024189!16s%2Fg%2F11d_d3kzls!19sChIJFTMT5a8ZQjER_GqUyRos_f4?authuser=0&hl=en&rclk=1","PHỞ 24 - ĐÀ NẴNG","Pho restaurant","3.8",171,"02363991184","₫1–100,000","Quầy B, Sân Bay Quốc Nội Đà Nẵng, Duy Tân, Hòa Thuận Tây, Hải Châu, Đà Nẵng 550000",16.053312499999997,108.2024375,"2025-10-03 14:05:29","[""Has wheelchair-accessible toilet""]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""No table service""]","[]","[]","[""Quick bite""]","[]","[""Accepts NFC mobile payments""]","[]","[]","[""Popular for lunch"", ""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
"61","https://www.google.com/maps/place/Loving+Vegan/data=!4m7!3m6!1s0x31421735bffe275d:0x5f6052a0b37a4b2!8m2!3d16.0538197!4d108.2445011!16s%2Fg%2F11fl0z496f!19sChIJXSf-vzUXQjERsqQ3CyoF9gU?authuser=0&hl=en&rclk=1","Loving Vegan","Vegan restaurant","4.7",1433,"0934969461","₫1–100,000","61 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000",16.0538125,108.2445625,"10/1/2025 14:52","[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating""]","[""Has toilet""]","[""Casual"", ""Cosy"", ""Trendy""]","[""Good for kids"", ""Has changing table(s)""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Serves great dessert"", ""Has great tea selection""]","[""Serves coffee"", ""Quick bite"", ""Serves small plates"", ""Serves vegan dishes"", ""Serves vegetarian dishes""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed""]","[""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"62","https://www.google.com/maps/place/N%C3%A9n+Danang+Restaurant/data=!4m7!3m6!1s0x3142175f35c9eb37:0x76acf6f5e208c735!8m2!3d16.0346026!4d108.2395581!16s%2Fg%2F11f03qvndm!19sChIJN-vJNV8XQjERNccI4vX2rHY?authuser=0&hl=en&rclk=1","Nén Danang Restaurant","Fine dining restaurant","4.5",340,"0847148866","₫1,000,000+","16 đường Mỹ Đa Tây 2, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng 550000",16.0345625,108.2395625,"2025-10-03 14:05:40","[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists""]","[""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[""Serves great cocktails"", ""Serves great dessert"", ""Has great wine list""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Serves organic dishes"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Serves dine-in""]"
"63","https://www.google.com/maps/place/Ayi+Bistro+%28%E5%9B%9B%E5%B7%9D%E5%B0%8F%E9%A6%86%29/data=!4m7!3m6!1s0x3142198e4a9299ef:0x6161daf4b5d2cc9a!8m2!3d16.0627283!4d108.2229044!16s%2Fg%2F11r335njqt!19sChIJ75mSSo4ZQjERmszStfTaYWE?authuser=0&hl=en&rclk=1","Ayi Bistro (四川小馆)","Sichuan restaurant","4.6",393,"0919995498","₫100–200K","04 - 06 Hoàng Văn Thụ, Phước Ninh, Hải Châu, Đà Nẵng 550000",16.062687500000003,108.2229375,"2025-10-03 14:05:46","[""Has wheelchair-accessible seating"", ""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance""]","[""Has toilet""]","[""Casual""]","[""Good for kids""]","[""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[]","[""Serves alcohol"", ""Serves beer"", ""Serves coffee"", ""Quick bite"", ""Serves small plates""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
"64","https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Madame+L%C3%A2n/data=!4m7!3m6!1s0x31421831ce4d457b:0xc2f54574a65b6322!8m2!3d16.0814063!4d108.2232528!16s%2Fg%2F11b7vz9kgm!19sChIJe0VNzjEYQjERImNbpnRF9cI?authuser=0&hl=en&rclk=1","Nhà hàng Madame Lân","Vietnamese restaurant","4.2",11063,"0905697555","₫₫","04 Bạch Đằng, Thạch Thang, Hải Châu, Đà Nẵng 550000",16.0814375,108.22331249999999,"2025-10-03 14:05:52","[""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has toilet""]","[""Casual"", ""Cosy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great tea selection"", ""Has great wine list"", ""Has rooftop seating""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Serves organic dishes"", ""Has private dining room"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Brunch reservations recommended"", ""Lunch reservations recommended"", ""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for breakfast"", ""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"65","https://www.google.com/maps/place/Ca+Chuon+Co+Vietnamese+Restaurant/data=!4m7!3m6!1s0x31421745caf76a7d:0x69648f40d839a138!8m2!3d16.0432473!4d108.2509341!16s%2Fg%2F11j4swn93w!19sChIJfWr3ykUXQjEROKE52ECPZGk?authuser=0&hl=en&rclk=1","Ca Chuon Co Vietnamese Restaurant","Restaurant","4.5",116,"02363919999","","Premier Village Danang Resort, 99 Đường võ nguyên giáp, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000",16.043187500000002,108.25093749999999,"2025-10-03 14:06:06","[""Has wheelchair-accessible seating""]","[""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy""]","[""Good for kids"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Serves great dessert""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Has salad bar"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments""]","[""Dogs allowed outside""]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has outdoor seating"", ""Offers takeaway"", ""Serves dine-in"", ""No delivery""]"
"66","https://www.google.com/maps/place/Ichiban+sushi+%C4%91%C3%A0+n%E1%BA%B5ng/data=!4m7!3m6!1s0x3142191c361b4823:0xdde87196e2cd2d16!8m2!3d16.0641333!4d108.2232655!16s%2Fg%2F11rmrxclsh!19sChIJI0gbNhwZQjERFi3N4pZx6N0?authuser=0&hl=en&rclk=1","Ichiban sushi đà nẵng","Authentic Japanese restaurant","4.7",208,"0972096486","","206 Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 555700",16.064187500000003,108.22331249999999,"10/1/2025 14:52","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy""]","[""Good for kids""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Quick bite"", ""Serves small plates""]","[""Free parking lot"", ""Paid multi-storey car park"", ""Paid parking lot"", ""Paid street parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"67","https://www.google.com/maps/place/Indian+Restaurant+Ganesh+Da+Nang/data=!4m7!3m6!1s0x314217493c1703ed:0x72bb1196c080d9f7!8m2!3d16.0489952!4d108.2460369!16s%2Fg%2F11s13038db!19sChIJ7QMXPEkXQjER99mAwJYRu3I?authuser=0&hl=en&rclk=1","Indian Restaurant Ganesh Da Nang","Indian restaurant","4.4",544,"","₫100–200K","187 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 50000",16.0489375,108.2460625,"9/29/2025 9:20","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", ""Has wheelchair-accessible toilet""]","[""Has bar on site"", ""Has toilet""]","[""Casual"", ""Cosy""]","[""Good for kids"", ""Has kids' menu""]","[""Good for groups"", ""Popular with tourists""]","[""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[""Identifies as women-owned""]","[""Serves great dessert""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves late-night food"", ""Quick bite"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner"", ""Good for solo dining""]","[""Has no-contact delivery"", ""Offers delivery"", ""Has drive-through"", ""Offers takeaway"", ""Serves dine-in""]"
"68","https://www.google.com/maps/place/Veteran+Restaurant/data=!4m7!3m6!1s0x314217c82ec7b181:0xe9367e38bc69120c!8m2!3d16.0689576!4d108.2425892!16s%2Fg%2F11g1rbqmlt!19sChIJgbHHLsgXQjERDBJpvDh-Nuk?authuser=0&hl=en&rclk=1","Veteran Restaurant","Barbecue restaurant","4.9",3138,"0905497707","₫₫₫","8 D. Đình Nghệ, An Hải Bắc, Sơn Trà, Đà Nẵng 550000",16.068937499999997,108.2425625,"2025-10-03 14:06:31","[""Has wheelchair-accessible seating"", ""No wheelchair-accessible car park""]","[""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Trendy"", ""Upmarket""]","[""Good for kids"", ""High chairs available""]","[""Family friendly"", ""Good for groups"", ""Popular with tourists"", ""Popular with university students""]","[""Serves lunch"", ""Serves dinner"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Has great beer selection"", ""Serves great dessert"", ""Has great wine list"", ""Good for watching sport""]","[""Serves alcohol"", ""Serves beer"", ""Serves late-night food"", ""Serves spirits"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed outside""]","[""Reservations required"", ""Dinner reservations recommended"", ""Accepts reservations"", ""Usually has a wait""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Has no-contact delivery"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"69","https://www.google.com/maps/place/Lucky/data=!4m7!3m6!1s0x314219bab791d4a3:0x801fa595d7f80135!8m2!3d16.0530544!4d108.2028604!16s%2Fg%2F11cn8sj6x8!19sChIJo9SRt7oZQjERNQH415WlH4A?authuser=0&hl=en&rclk=1","Lucky","Restaurant","3.2",85,"","₫100–200K","International Airport, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000",16.053062500000003,108.2028125,"10/1/2025 14:53","[]","[""Has toilet""]","[]","[]","[""Good for groups""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has table service""]","[]","[]","[""Serves coffee"", ""Quick bite""]","[]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[]","[]","[""Offers takeaway"", ""Serves dine-in""]"
"70","https://www.google.com/maps/place/B%C3%BAn+B%C3%B2+B%C3%A0+R%C6%A1i/data=!4m7!3m6!1s0x314219a36393cfd5:0x47f6c1f0cc797cce!8m2!3d16.0537181!4d108.2214331!16s%2Fg%2F11qc8jwwmk!19sChIJ1c-TY6MZQjERznx5zPDB9kc?authuser=0&hl=en&rclk=1","Bún Bò Bà Rơi","Noodle shop","4.5",288,"0704196497","₫1–100,000","5 Phan Thành Tài, Bình Thuận, Hải Châu, Đà Nẵng 550000",16.053687500000002,108.2214375,"2025-10-03 14:06:48","[]","[""Has toilet""]","[""Casual""]","[""High chairs available""]","[]","[""Has seating"", ""Has table service""]","[]","[]","[]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[]","[]","[]","[""Good for solo dining""]","[""Offers takeaway"", ""Serves dine-in""]"
"71","https://www.google.com/maps/place/MeliOh+Bistro+Danang+-+ROMANTIC+DATING+EXPERIENCE/data=!4m7!3m6!1s0x31421989d7ab6465:0x2154c03feb794a2d!8m2!3d16.0479831!4d108.2275127!16s%2Fg%2F11pcw49_s3!19sChIJZWSr14kZQjERLUp56z_AVCE?authuser=0&hl=en&rclk=1","MeliOh Bistro Danang - ROMANTIC DATING EXPERIENCE","Restaurant","4.7",400,"0905263891","","A4 Đảo Xanh 4, Khu Biệt Thự Đảo Xanh, Hải Châu, Đà Nẵng 550000",16.0479375,108.2275625,"2025-10-03 14:06:53","["" Does not have assistive hearing loop"", ""No wheelchair-accessible car park"", ""No wheelchair-accessible entrance"", ""No wheelchair-accessible seating""]","[""Has bar on site"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Cosy"", ""Romantic"", ""Trendy"", ""Upmarket""]","[""High chairs available""]","[""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves breakfast"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[""Identifies as women-owned""]","[""Serves great cocktails"", ""Serves great coffee"", ""Serves great dessert"", ""Has great wine list"", ""Has rooftop seating""]","[""Serves alcohol"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves happy-hour drinks"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves vegan dishes"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free of charge street parking"", ""Free parking lot"", ""Plenty of parking""]","[""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for dinner""]","[""Has outdoor seating"", ""Offers delivery"", ""Offers takeaway"", ""Serves dine-in""]"
"72","https://www.google.com/maps/place/Mu%E1%BB%91i+Bi%E1%BB%83n+Seafood+Restaurant+-+Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x31421700480a843d:0xc2fcc312d41ac8d1!8m2!3d16.0478481!4d108.2495921!16s%2Fg%2F11w1kdpvpp!19sChIJPYQKSAAXQjER0cga1BLD_MI?authuser=0&hl=en&rclk=1","Muối Biển Seafood Restaurant - Nhà hàng hải sản Đà Nẵng","Seafood restaurant","4.3",3347,"0363399388","","51 Võ Nguyên Giáp, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000",16.0478125,108.2495625,"2025-10-03 14:06:58","[""Has wheelchair-accessible car park"", ""Has wheelchair-accessible entrance"", ""Has wheelchair-accessible seating"", "" Does not have assistive hearing loop"", ""No wheelchair-accessible toilet""]","[""Has bar on site"", ""Has gender-neutral toilets"", ""Has toilet"", ""Has Wi-Fi"", ""Free Wi-Fi""]","[""Casual"", ""Cosy"", ""Romantic"", ""Upmarket""]","[""Good for kids"", ""Has changing table(s)"", ""High chairs available"", ""Has kids' menu""]","[""Family friendly"", ""Good for groups"", ""LGBTQ+ friendly"", ""Popular with tourists"", ""Transgender safe space""]","[""Serves brunch"", ""Serves lunch"", ""Serves dinner"", ""Has catering"", ""Has counter service"", ""Serves dessert"", ""Has seating"", ""Has table service""]","[]","[""Has great beer selection"", ""Serves great cocktails"", ""Serves great dessert"", ""Good for watching sport""]","[""Serves alcohol"", ""Always offers all that you can eat"", ""Serves beer"", ""Serves cocktails"", ""Serves coffee"", ""Serves halal food"", ""Serves happy-hour drinks"", ""Serves happy-hour food"", ""Serves organic dishes"", ""Has private dining room"", ""Serves small plates"", ""Serves spirits"", ""Serves vegetarian dishes"", ""Serves wine""]","[""Free multi-storey car park"", ""Free of charge street parking"", ""Free parking lot"", ""Paid multi-storey car park"", ""Plenty of parking"", ""Valet parking""]","[""Accepts cheques"", ""Accepts credit cards"", ""Accepts debit cards"", ""Accepts NFC mobile payments"", ""Credit cards""]","[""Dogs allowed"", ""Dogs allowed inside"", ""Dogs allowed outside""]","[""Dinner reservations recommended"", ""Accepts reservations""]","[""Popular for lunch"", ""Popular for dinner""]","[""Has outdoor seating"", ""On-site services available"", ""Offers takeaway"", ""Serves dine-in""]"
